date,country,apl-driving,apl-transit,apl-walking
2020-04-23,NLD,66.56,27.01,68.2
2020-04-24,NLD,67.43,25.83,70.59
2020-04-25,NLD,59.55,23.55,65.35
2020-04-26,NLD,53.0,25.04,63.36
2020-04-27,NLD,56.93,25.21,61.03
2020-01-13,NZL,100.0,100.0,100.0
2020-01-14,NZL,102.94,97.91,100.65
2020-01-15,NZL,105.58,99.45,101.9
2020-01-16,NZL,115.94,100.19,104.58
2020-01-17,NZL,107.02,94.0,101.78
2020-01-18,NZL,97.92,88.77,91.61
2020-01-19,NZL,101.9,106.3,98.34
2020-01-20,NZL,103.19,104.91,103.46
2020-01-21,NZL,106.85,104.71,105.69
2020-01-22,NZL,109.24,103.93,106.95
2020-01-23,NZL,128.77,105.2,110.06
2020-01-24,NZL,115.17,101.16,112.21
2020-01-25,NZL,100.11,94.26,102.89
2020-01-26,NZL,103.33,99.81,94.75
2020-01-27,NZL,102.37,113.06,104.44
2020-01-28,NZL,102.63,109.23,103.34
2020-01-29,NZL,103.61,106.71,104.18
2020-01-30,NZL,110.78,112.72,105.46
2020-01-31,NZL,105.37,104.59,110.03
2020-02-01,NZL,91.13,94.57,94.23
2020-02-02,NZL,98.12,110.38,99.42
2020-02-03,NZL,108.51,110.14,110.2
2020-02-04,NZL,119.93,108.93,110.08
2020-02-05,NZL,100.48,102.24,97.64
2020-02-06,NZL,112.09,113.16,115.26
2020-02-07,NZL,107.56,104.44,109.69
2020-02-08,NZL,104.48,105.49,101.32
2020-02-09,NZL,104.59,116.46,109.78
2020-02-10,NZL,110.32,113.3,111.25
2020-02-11,NZL,112.65,114.25,113.32
2020-02-12,NZL,114.02,113.76,117.95
2020-02-13,NZL,135.42,118.54,127.72
2020-02-14,NZL,118.38,115.55,131.05
2020-02-15,NZL,103.9,108.84,115.87
2020-02-16,NZL,107.75,120.93,116.79
2020-02-17,NZL,110.15,120.34,116.44
2020-02-18,NZL,112.45,122.23,119.24
2020-02-19,NZL,115.93,115.45,119.77
2020-02-20,NZL,127.27,119.29,125.97
2020-02-21,NZL,116.53,116.72,134.07
2020-02-22,NZL,105.16,108.63,126.18
2020-02-23,NZL,103.24,118.46,120.35
2020-02-24,NZL,108.05,125.23,120.96
2020-02-25,NZL,110.38,119.64,121.2
2020-02-26,NZL,112.87,115.73,121.24
2020-02-27,NZL,120.26,118.41,124.22
2020-02-28,NZL,111.59,117.09,126.98
2020-02-29,NZL,98.86,105.37,104.86
2020-03-01,NZL,97.36,108.93,109.21
2020-03-02,NZL,101.53,116.12,106.72
2020-03-03,NZL,104.21,111.24,106.18
2020-03-04,NZL,105.76,105.67,111.45
2020-03-05,NZL,117.9,108.89,117.8
2020-03-06,NZL,111.65,108.64,127.14
2020-03-07,NZL,97.25,99.25,110.31
2020-03-08,NZL,97.97,100.97,95.41
2020-03-09,NZL,97.82,108.34,98.57
2020-03-10,NZL,101.0,107.31,99.72
2020-03-11,NZL,101.58,101.74,101.42
2020-03-12,NZL,110.32,101.76,109.0
2020-03-13,NZL,103.76,95.62,109.03
2020-03-14,NZL,87.15,81.77,88.34
2020-03-15,NZL,84.0,80.55,81.03
2020-03-16,NZL,79.91,75.95,76.32
2020-03-17,NZL,80.12,71.63,77.25
2020-03-18,NZL,76.21,67.02,69.39
2020-03-19,NZL,80.46,61.22,70.28
2020-03-20,NZL,68.01,56.01,65.76
2020-03-21,NZL,55.18,44.51,53.25
2020-03-22,NZL,62.7,40.1,48.73
2020-03-23,NZL,61.24,29.96,46.54
2020-03-24,NZL,47.6,21.63,39.75
2020-03-25,NZL,15.98,12.49,24.38
2020-03-26,NZL,14.39,12.09,22.45
2020-03-27,NZL,11.5,11.37,24.13
2020-03-28,NZL,11.1,10.56,24.91
2020-03-29,NZL,14.53,12.0,23.54
2020-03-30,NZL,15.58,12.31,27.85
2020-03-31,NZL,16.47,11.39,27.22
2020-04-01,NZL,16.2,12.55,26.67
2020-04-02,NZL,16.41,10.43,25.54
2020-04-03,NZL,13.63,10.93,27.65
2020-04-04,NZL,12.7,10.21,28.27
2020-04-05,NZL,16.14,11.89,23.51
2020-04-06,NZL,17.09,11.11,24.63
2020-04-07,NZL,18.02,11.71,23.89
2020-04-08,NZL,19.08,11.08,23.23
2020-04-09,NZL,12.05,10.36,27.29
2020-04-10,NZL,15.28,12.11,28.19
2020-04-11,NZL,11.66,10.43,22.94
2020-04-12,NZL,12.05,11.15,19.32
2020-04-13,NZL,16.53,9.79,19.67
2020-04-14,NZL,16.98,10.74,19.63
2020-04-15,NZL,17.32,9.94,21.87
2020-04-16,NZL,17.49,10.75,20.85
2020-04-17,NZL,14.61,11.24,23.19
2020-04-18,NZL,13.15,11.89,23.34
2020-04-19,NZL,16.88,10.74,22.37
2020-04-20,NZL,18.24,12.75,24.35
2020-04-21,NZL,19.53,12.26,25.93
2020-04-22,NZL,19.97,11.98,23.51
2020-04-23,NZL,21.57,14.28,27.04
2020-04-24,NZL,16.95,12.89,27.71
2020-04-25,NZL,16.29,14.51,26.83
2020-04-26,NZL,17.68,14.3,25.44
2020-04-27,NZL,48.2,22.45,42.08
alternative_name,NOR,Norge,Norge,Norge
2020-01-13,NOR,100.0,100.0,100.0
2020-01-14,NOR,98.43,103.33,101.67
2020-01-15,NOR,102.34,102.63,106.64
2020-01-16,NOR,105.02,106.54,112.36
2020-01-17,NOR,122.49,118.12,125.0
2020-01-18,NOR,113.46,117.65,151.14
2020-01-19,NOR,114.54,107.06,97.13
2020-01-20,NOR,98.58,106.9,100.05
2020-01-21,NOR,98.9,106.04,105.47
2020-01-22,NOR,102.31,108.67,111.33
2020-01-23,NOR,105.37,108.15,111.55
2020-01-24,NOR,120.93,115.52,128.31
2020-01-25,NOR,113.67,125.04,149.82
2020-01-26,NOR,114.26,112.65,93.42
2020-01-27,NOR,98.53,106.31,93.52
2020-01-28,NOR,99.58,106.06,100.93
2020-01-29,NOR,101.29,103.15,102.08
2020-01-30,NOR,103.96,101.91,105.39
2020-01-31,NOR,121.18,117.04,125.36
2020-02-01,NOR,114.8,129.4,146.09
2020-02-02,NOR,121.29,115.77,98.38
2020-02-03,NOR,99.55,101.54,98.95
2020-02-04,NOR,97.63,107.47,101.5
2020-02-05,NOR,102.9,112.5,105.74
2020-02-06,NOR,105.99,115.49,114.21
2020-02-07,NOR,126.73,121.35,134.48
2020-02-08,NOR,123.15,129.0,147.11
2020-02-09,NOR,126.38,114.92,84.24
2020-02-10,NOR,104.17,109.8,104.17
2020-02-11,NOR,105.06,110.88,110.3
2020-02-12,NOR,109.65,110.94,112.89
2020-02-13,NOR,113.14,111.25,117.0
2020-02-14,NOR,139.76,119.14,135.62
2020-02-15,NOR,128.46,121.68,151.0
2020-02-16,NOR,120.93,111.92,87.75
2020-02-17,NOR,113.44,115.37,106.78
2020-02-18,NOR,111.35,112.58,108.68
2020-02-19,NOR,119.43,111.39,112.33
2020-02-20,NOR,122.75,119.95,104.2
2020-02-21,NOR,131.05,119.96,129.65
2020-02-22,NOR,123.29,123.0,142.7
2020-02-23,NOR,139.77,114.14,95.05
2020-02-24,NOR,105.9,105.86,99.84
2020-02-25,NOR,105.34,103.2,104.47
2020-02-26,NOR,110.26,107.58,106.49
2020-02-27,NOR,108.6,106.18,107.21
2020-02-28,NOR,122.45,114.45,127.08
2020-02-29,NOR,116.55,119.83,134.15
2020-03-01,NOR,116.36,109.7,84.6
2020-03-02,NOR,100.98,101.61,97.44
2020-03-03,NOR,102.48,100.95,99.59
2020-03-04,NOR,106.28,107.91,103.92
2020-03-05,NOR,112.1,105.5,117.17
2020-03-06,NOR,124.82,110.04,126.12
2020-03-07,NOR,111.53,111.71,133.68
2020-03-08,NOR,118.28,100.39,80.99
2020-03-09,NOR,96.35,93.39,93.36
2020-03-10,NOR,93.88,88.36,89.19
2020-03-11,NOR,86.81,78.62,89.43
2020-03-12,NOR,80.56,56.74,70.85
2020-03-13,NOR,73.72,44.42,61.01
2020-03-14,NOR,59.14,39.74,53.76
2020-03-15,NOR,51.2,32.91,36.73
2020-03-16,NOR,56.73,30.71,50.86
2020-03-17,NOR,54.58,31.19,51.59
2020-03-18,NOR,54.07,29.63,53.44
2020-03-19,NOR,55.82,28.04,55.24
2020-03-20,NOR,58.87,30.97,58.9
2020-03-21,NOR,55.9,30.54,62.58
2020-03-22,NOR,53.79,32.88,51.25
2020-03-23,NOR,59.29,31.74,50.51
2020-03-24,NOR,57.57,30.74,49.21
2020-03-25,NOR,59.26,30.96,52.63
2020-03-26,NOR,62.82,31.17,56.75
2020-03-27,NOR,64.12,32.13,57.49
2020-03-28,NOR,61.53,31.12,60.4
2020-03-29,NOR,58.65,31.04,54.9
2020-03-30,NOR,67.54,33.88,59.73
2020-03-31,NOR,69.14,34.08,60.81
2020-04-01,NOR,70.62,33.88,59.26
2020-04-02,NOR,71.62,31.43,56.5
2020-04-03,NOR,76.72,31.38,65.04
2020-04-04,NOR,64.39,32.64,62.01
2020-04-05,NOR,63.56,32.94,54.89
2020-04-06,NOR,81.79,36.26,74.38
2020-04-07,NOR,82.87,35.07,74.17
2020-04-08,NOR,79.99,36.43,64.54
2020-04-09,NOR,71.7,35.65,67.45
2020-04-10,NOR,68.83,36.35,67.97
2020-04-11,NOR,57.14,31.09,44.77
2020-04-12,NOR,65.55,37.23,56.79
2020-04-13,NOR,76.24,41.67,55.46
2020-04-14,NOR,76.83,41.23,59.34
2020-04-15,NOR,80.47,45.35,72.18
2020-04-16,NOR,81.25,41.48,70.56
2020-04-17,NOR,87.04,43.72,76.11
2020-04-18,NOR,84.42,42.25,79.97
2020-04-19,NOR,86.32,46.41,80.64
2020-04-20,NOR,90.86,47.91,83.64
2020-04-21,NOR,91.42,50.36,90.22
2020-04-22,NOR,92.76,51.16,86.79
2020-04-23,NOR,95.0,49.83,84.53
2020-04-24,NOR,95.99,47.37,74.38
2020-04-25,NOR,86.21,43.94,78.86
2020-04-26,NOR,93.6,48.34,72.67
2020-04-27,NOR,89.08,47.27,64.22
alternative_name,PHL,Philippines,Philippines,Philippines
2020-01-13,PHL,100.0,100.0,100.0
2020-01-14,PHL,100.24,98.82,105.29
2020-01-15,PHL,103.21,101.03,110.42
2020-01-16,PHL,103.05,97.04,113.7
2020-01-17,PHL,118.16,104.79,126.92
2020-01-18,PHL,106.21,96.78,117.15
2020-01-19,PHL,102.14,101.63,115.68
2020-01-20,PHL,96.36,100.43,112.73
2020-01-21,PHL,99.39,101.46,116.09
2020-01-22,PHL,98.52,106.43,118.54
2020-01-23,PHL,107.16,107.95,126.51
2020-01-24,PHL,133.99,116.78,156.07
2020-01-25,PHL,112.1,95.34,131.56
2020-01-26,PHL,102.12,91.41,116.85
2020-01-27,PHL,92.9,93.62,108.88
2020-01-28,PHL,91.66,87.09,108.25
2020-01-29,PHL,91.15,90.46,108.9
2020-01-30,PHL,90.35,84.23,106.76
2020-01-31,PHL,102.45,89.9,112.81
2020-02-01,PHL,95.24,82.7,106.03
2020-02-02,PHL,86.73,79.31,98.37
2020-02-03,PHL,83.64,81.99,93.63
2020-02-04,PHL,82.17,84.64,92.65
2020-02-05,PHL,81.29,82.75,91.46
2020-02-06,PHL,87.72,89.09,93.74
2020-02-07,PHL,107.52,91.32,112.94
2020-02-08,PHL,96.73,88.25,103.0
2020-02-09,PHL,88.15,84.16,93.6
2020-02-10,PHL,83.01,82.32,89.2
2020-02-11,PHL,84.3,80.73,92.04
2020-02-12,PHL,84.8,86.53,91.49
2020-02-13,PHL,90.36,85.97,98.33
2020-02-14,PHL,114.94,99.05,126.68
2020-02-15,PHL,100.02,91.34,110.69
2020-02-16,PHL,91.69,88.61,95.59
2020-02-17,PHL,86.92,85.04,93.09
2020-02-18,PHL,88.97,84.55,96.74
2020-02-19,PHL,86.9,84.49,92.38
2020-02-20,PHL,90.84,83.67,97.79
2020-02-21,PHL,108.61,91.19,108.2
2020-02-22,PHL,102.0,82.81,102.15
2020-02-23,PHL,93.46,86.92,97.81
2020-02-24,PHL,95.18,86.12,94.48
2020-02-25,PHL,86.95,85.2,88.54
2020-02-26,PHL,83.34,78.3,86.74
2020-02-27,PHL,84.11,79.57,88.01
2020-02-28,PHL,105.69,91.83,106.72
2020-02-29,PHL,94.34,79.89,97.38
2020-03-01,PHL,85.29,78.3,85.61
2020-03-02,PHL,78.76,75.4,82.84
2020-03-03,PHL,78.13,74.41,81.11
2020-03-04,PHL,77.74,74.41,83.5
2020-03-05,PHL,82.83,77.72,86.4
2020-03-06,PHL,102.67,85.69,102.51
2020-03-07,PHL,93.65,78.15,87.42
2020-03-08,PHL,80.64,77.24,81.13
2020-03-09,PHL,71.25,67.45,73.01
2020-03-10,PHL,67.78,62.03,66.03
2020-03-11,PHL,60.2,54.84,64.8
2020-03-12,PHL,53.63,47.18,56.67
2020-03-13,PHL,63.58,50.51,53.41
2020-03-14,PHL,48.06,37.9,43.03
2020-03-15,PHL,36.39,33.11,37.48
2020-03-16,PHL,35.76,28.6,47.09
2020-03-17,PHL,30.72,29.01,47.76
2020-03-18,PHL,26.86,25.55,41.32
2020-03-19,PHL,23.55,23.08,35.21
2020-03-20,PHL,21.6,19.98,31.85
2020-03-21,PHL,20.26,22.88,31.04
2020-03-22,PHL,19.89,20.46,27.38
2020-03-23,PHL,19.51,19.72,26.77
2020-03-24,PHL,18.94,18.16,25.16
2020-03-25,PHL,18.71,19.47,26.74
2020-03-26,PHL,18.52,20.59,24.79
2020-03-27,PHL,18.06,18.67,25.66
2020-03-28,PHL,17.67,17.92,23.84
2020-03-29,PHL,17.98,19.15,25.53
2020-03-30,PHL,17.56,19.7,23.1
2020-03-31,PHL,17.71,18.54,21.88
2020-04-01,PHL,17.1,17.49,21.93
2020-04-02,PHL,17.45,19.49,21.6
2020-04-03,PHL,17.31,18.69,23.04
2020-04-04,PHL,17.06,17.47,20.77
2020-04-05,PHL,19.37,22.3,25.51
2020-04-06,PHL,19.05,20.16,24.65
2020-04-07,PHL,20.37,34.53,29.2
2020-04-08,PHL,18.2,20.13,22.79
2020-04-09,PHL,17.37,20.95,21.3
2020-04-10,PHL,18.34,20.99,22.28
2020-04-11,PHL,18.02,20.35,21.03
2020-04-12,PHL,19.83,21.7,22.53
2020-04-13,PHL,19.55,22.47,22.32
2020-04-14,PHL,20.04,21.04,22.14
2020-04-15,PHL,19.37,19.47,21.67
2020-04-16,PHL,19.94,20.52,22.49
2020-04-17,PHL,19.23,20.09,22.08
2020-04-18,PHL,17.85,19.96,20.19
2020-04-19,PHL,18.39,18.69,21.09
2020-04-20,PHL,18.03,18.65,21.35
2020-04-21,PHL,18.95,19.49,21.07
2020-04-22,PHL,18.37,20.48,20.99
2020-04-23,PHL,18.43,18.56,21.0
2020-04-24,PHL,18.18,18.61,20.66
2020-04-25,PHL,18.09,17.92,20.28
2020-04-26,PHL,19.46,19.66,20.92
2020-04-27,PHL,19.93,19.4,20.84
alternative_name,POL,Polska,,Polska
2020-01-13,POL,100.0,,100.0
2020-01-14,POL,101.09,,98.98
2020-01-15,POL,103.79,,106.14
2020-01-16,POL,108.02,,108.21
2020-01-17,POL,122.96,,125.44
2020-01-18,POL,110.25,,127.23
2020-01-19,POL,97.99,,94.38
2020-01-20,POL,102.17,,103.25
2020-01-21,POL,101.87,,102.27
2020-01-22,POL,103.91,,98.73
2020-01-23,POL,106.6,,105.54
2020-01-24,POL,120.92,,127.56
2020-01-25,POL,109.57,,122.84
2020-01-26,POL,97.06,,86.68
2020-01-27,POL,102.26,,101.08
2020-01-28,POL,101.66,,97.71
2020-01-29,POL,105.25,,93.92
2020-01-30,POL,107.4,,103.17
2020-01-31,POL,121.13,,130.87
2020-02-01,POL,110.21,,132.36
2020-02-02,POL,98.24,,94.84
2020-02-03,POL,104.68,,107.99
2020-02-04,POL,104.75,,102.45
2020-02-05,POL,107.42,,105.21
2020-02-06,POL,110.14,,107.15
2020-02-07,POL,127.72,,132.31
2020-02-08,POL,123.46,,138.24
2020-02-09,POL,106.91,,101.55
2020-02-10,POL,107.18,,103.19
2020-02-11,POL,105.5,,104.69
2020-02-12,POL,107.51,,106.34
2020-02-13,POL,112.8,,120.41
2020-02-14,POL,136.51,,153.65
2020-02-15,POL,126.18,,151.64
2020-02-16,POL,111.76,,111.39
2020-02-17,POL,110.33,,123.96
2020-02-18,POL,109.42,,120.41
2020-02-19,POL,112.25,,122.87
2020-02-20,POL,113.5,,128.8
2020-02-21,POL,127.95,,137.91
2020-02-22,POL,115.87,,141.61
2020-02-23,POL,103.59,,89.85
2020-02-24,POL,104.7,,108.53
2020-02-25,POL,106.9,,115.05
2020-02-26,POL,104.46,,110.24
2020-02-27,POL,107.81,,114.95
2020-02-28,POL,122.21,,143.57
2020-02-29,POL,104.55,,139.04
2020-03-01,POL,99.16,,101.95
2020-03-02,POL,101.58,,104.14
2020-03-03,POL,101.5,,105.4
2020-03-04,POL,101.92,,102.14
2020-03-05,POL,104.6,,113.93
2020-03-06,POL,119.81,,139.0
2020-03-07,POL,102.53,,140.02
2020-03-08,POL,96.15,,104.38
2020-03-09,POL,96.24,,101.3
2020-03-10,POL,93.93,,98.0
2020-03-11,POL,88.81,,89.47
2020-03-12,POL,77.49,,76.19
2020-03-13,POL,69.31,,65.38
2020-03-14,POL,50.63,,37.67
2020-03-15,POL,42.34,,33.35
2020-03-16,POL,45.09,,33.27
2020-03-17,POL,45.27,,35.77
2020-03-18,POL,46.22,,38.98
2020-03-19,POL,44.21,,33.37
2020-03-20,POL,43.4,,31.39
2020-03-21,POL,35.54,,24.7
2020-03-22,POL,33.92,,22.38
2020-03-23,POL,39.98,,27.59
2020-03-24,POL,41.65,,28.43
2020-03-25,POL,36.15,,24.24
2020-03-26,POL,37.32,,25.21
2020-03-27,POL,39.82,,29.12
2020-03-28,POL,36.7,,31.9
2020-03-29,POL,31.42,,20.97
2020-03-30,POL,36.85,,23.61
2020-03-31,POL,37.38,,24.37
2020-04-01,POL,36.33,,22.57
2020-04-02,POL,35.78,,23.09
2020-04-03,POL,36.6,,23.16
2020-04-04,POL,29.51,,20.6
2020-04-05,POL,30.2,,19.37
2020-04-06,POL,37.44,,25.1
2020-04-07,POL,39.56,,27.25
2020-04-08,POL,41.94,,27.56
2020-04-09,POL,43.48,,28.93
2020-04-10,POL,40.34,,27.81
2020-04-11,POL,25.88,,19.76
2020-04-12,POL,19.78,,16.22
2020-04-13,POL,26.98,,15.9
2020-04-14,POL,40.16,,23.52
2020-04-15,POL,42.75,,25.91
2020-04-16,POL,43.04,,27.57
2020-04-17,POL,45.54,,29.85
2020-04-18,POL,37.09,,26.47
2020-04-19,POL,37.55,,24.46
2020-04-20,POL,51.06,,38.18
2020-04-21,POL,53.08,,38.74
2020-04-22,POL,55.11,,40.87
2020-04-23,POL,58.92,,45.74
2020-04-24,POL,61.28,,45.26
2020-04-25,POL,50.78,,36.43
2020-04-26,POL,55.53,,40.75
2020-04-27,POL,61.38,,46.77
2020-01-13,PRT,100.0,,100.0
2020-01-14,PRT,98.87,,93.44
2020-01-15,PRT,98.6,,93.92
2020-01-16,PRT,101.02,,96.73
2020-01-17,PRT,116.97,,126.34
2020-01-18,PRT,124.07,,139.72
2020-01-19,PRT,107.25,,109.99
2020-01-20,PRT,99.11,,103.41
2020-01-21,PRT,100.59,,103.45
2020-01-22,PRT,100.62,,101.53
2020-01-23,PRT,101.74,,107.45
2020-01-24,PRT,116.73,,125.57
2020-01-25,PRT,127.65,,146.54
2020-01-26,PRT,107.63,,107.71
2020-01-27,PRT,98.26,,99.39
2020-01-28,PRT,100.63,,102.94
2020-01-29,PRT,100.89,,105.28
2020-01-30,PRT,108.16,,100.36
2020-01-31,PRT,123.61,,130.61
2020-02-01,PRT,131.86,,151.97
2020-02-02,PRT,116.13,,123.14
2020-02-03,PRT,108.11,,123.49
2020-02-04,PRT,107.63,,119.75
2020-02-05,PRT,114.07,,120.97
2020-02-06,PRT,115.19,,127.68
2020-02-07,PRT,133.97,,158.25
2020-02-08,PRT,141.11,,166.27
2020-02-09,PRT,121.32,,125.03
2020-02-10,PRT,116.64,,127.67
2020-02-11,PRT,114.0,,126.03
2020-02-12,PRT,115.95,,124.72
2020-02-13,PRT,119.56,,135.21
2020-02-14,PRT,151.81,,182.23
2020-02-15,PRT,157.05,,195.54
2020-02-16,PRT,130.4,,140.03
2020-02-17,PRT,123.16,,148.49
2020-02-18,PRT,121.3,,145.88
2020-02-19,PRT,122.04,,146.13
2020-02-20,PRT,124.48,,144.58
2020-02-21,PRT,146.89,,174.88
2020-02-22,PRT,161.0,,196.41
2020-02-23,PRT,151.23,,166.78
2020-02-24,PRT,148.82,,184.18
2020-02-25,PRT,122.44,,140.22
2020-02-26,PRT,122.69,,140.09
2020-02-27,PRT,121.11,,143.13
2020-02-28,PRT,137.48,,172.03
2020-02-29,PRT,139.29,,174.27
2020-03-01,PRT,117.51,,125.13
2020-03-02,PRT,109.9,,130.3
2020-03-03,PRT,111.21,,125.47
2020-03-04,PRT,112.75,,131.21
2020-03-05,PRT,115.23,,139.83
2020-03-06,PRT,132.27,,167.22
2020-03-07,PRT,148.35,,180.98
2020-03-08,PRT,119.55,,132.29
2020-03-09,PRT,107.63,,133.65
2020-03-10,PRT,104.44,,130.08
2020-03-11,PRT,99.32,,120.96
2020-03-12,PRT,83.92,,103.62
2020-03-13,PRT,77.63,,99.85
2020-03-14,PRT,63.77,,86.58
2020-03-15,PRT,45.72,,51.54
2020-03-16,PRT,42.91,,40.36
2020-03-17,PRT,36.97,,28.43
2020-03-18,PRT,34.09,,23.06
2020-03-19,PRT,25.37,,15.8
2020-03-20,PRT,23.05,,11.92
2020-03-21,PRT,20.09,,11.63
2020-03-22,PRT,18.49,,11.29
2020-03-23,PRT,21.86,,12.41
2020-03-24,PRT,22.6,,12.67
2020-03-25,PRT,22.97,,13.38
2020-03-26,PRT,22.11,,12.5
2020-03-27,PRT,24.01,,13.18
2020-03-28,PRT,20.84,,12.34
2020-03-29,PRT,17.95,,11.15
2020-03-30,PRT,21.15,,10.58
2020-03-31,PRT,22.59,,12.08
2020-04-01,PRT,22.27,,11.47
2020-04-02,PRT,24.47,,15.8
2020-04-03,PRT,24.97,,15.92
2020-04-04,PRT,20.79,,13.43
2020-04-05,PRT,17.4,,10.21
2020-04-06,PRT,23.48,,13.82
2020-04-07,PRT,25.35,,15.6
2020-04-08,PRT,27.97,,15.33
2020-04-09,PRT,21.94,,13.57
2020-04-10,PRT,17.58,,12.9
2020-04-11,PRT,18.04,,13.38
2020-04-12,PRT,16.78,,12.23
2020-04-13,PRT,21.54,,13.77
2020-04-14,PRT,28.86,,14.95
2020-04-15,PRT,27.83,,14.4
2020-04-16,PRT,26.62,,13.26
2020-04-17,PRT,29.48,,15.25
2020-04-18,PRT,27.27,,16.27
2020-04-19,PRT,24.61,,14.54
2020-04-20,PRT,26.56,,13.43
2020-04-21,PRT,28.66,,15.9
2020-04-22,PRT,29.74,,16.26
2020-04-23,PRT,30.69,,17.7
2020-04-24,PRT,32.13,,17.39
2020-04-25,PRT,28.66,,16.96
2020-04-26,PRT,26.03,,14.78
2020-04-27,PRT,31.42,,17.06
alternative_name,ROU,România,,România
2020-01-13,ROU,100.0,,100.0
2020-01-14,ROU,98.15,,101.42
2020-01-15,ROU,98.69,,100.81
2020-01-16,ROU,99.2,,101.64
2020-01-17,ROU,107.51,,114.16
2020-01-18,ROU,98.25,,102.93
2020-01-19,ROU,93.67,,80.24
2020-01-20,ROU,96.71,,102.39
2020-01-21,ROU,95.43,,102.24
2020-01-22,ROU,95.58,,104.13
2020-01-23,ROU,103.59,,106.73
2020-01-24,ROU,105.27,,108.96
2020-01-25,ROU,96.56,,105.66
2020-01-26,ROU,97.4,,85.52
2020-01-27,ROU,92.93,,102.78
2020-01-28,ROU,91.87,,104.89
2020-01-29,ROU,91.41,,101.12
2020-01-30,ROU,94.44,,103.97
2020-01-31,ROU,100.48,,113.05
2020-02-01,ROU,95.8,,119.15
2020-02-02,ROU,94.46,,96.56
2020-02-03,ROU,92.1,,107.98
2020-02-04,ROU,92.72,,99.25
2020-02-05,ROU,93.78,,90.75
2020-02-06,ROU,89.84,,96.8
2020-02-07,ROU,100.86,,108.95
2020-02-08,ROU,94.28,,99.35
2020-02-09,ROU,93.56,,86.62
2020-02-10,ROU,93.72,,104.43
2020-02-11,ROU,96.11,,104.31
2020-02-12,ROU,98.29,,106.83
2020-02-13,ROU,101.33,,121.23
2020-02-14,ROU,116.74,,137.89
2020-02-15,ROU,105.11,,122.75
2020-02-16,ROU,105.2,,105.19
2020-02-17,ROU,100.8,,123.52
2020-02-18,ROU,99.18,,126.8
2020-02-19,ROU,102.38,,116.39
2020-02-20,ROU,105.7,,122.2
2020-02-21,ROU,115.4,,133.69
2020-02-22,ROU,103.33,,119.34
2020-02-23,ROU,102.36,,103.76
2020-02-24,ROU,96.28,,118.97
2020-02-25,ROU,94.67,,125.1
2020-02-26,ROU,95.03,,123.46
2020-02-27,ROU,93.6,,109.2
2020-02-28,ROU,104.1,,126.74
2020-02-29,ROU,91.31,,111.68
2020-03-01,ROU,89.29,,95.27
2020-03-02,ROU,89.36,,114.12
2020-03-03,ROU,92.22,,114.45
2020-03-04,ROU,92.5,,113.32
2020-03-05,ROU,92.41,,109.0
2020-03-06,ROU,104.37,,128.67
2020-03-07,ROU,95.31,,125.95
2020-03-08,ROU,87.57,,78.91
2020-03-09,ROU,84.96,,99.57
2020-03-10,ROU,82.48,,94.06
2020-03-11,ROU,77.04,,87.21
2020-03-12,ROU,68.92,,80.52
2020-03-13,ROU,64.27,,71.55
2020-03-14,ROU,48.99,,45.56
2020-03-15,ROU,46.41,,35.94
2020-03-16,ROU,48.01,,41.74
2020-03-17,ROU,46.57,,39.11
2020-03-18,ROU,45.23,,36.59
2020-03-19,ROU,43.4,,35.93
2020-03-20,ROU,44.0,,33.95
2020-03-21,ROU,35.68,,27.63
2020-03-22,ROU,32.11,,21.29
2020-03-23,ROU,31.61,,23.77
2020-03-24,ROU,31.88,,23.53
2020-03-25,ROU,25.69,,19.33
2020-03-26,ROU,25.83,,18.82
2020-03-27,ROU,25.29,,19.95
2020-03-28,ROU,21.3,,17.15
2020-03-29,ROU,22.94,,16.95
2020-03-30,ROU,28.56,,19.45
2020-03-31,ROU,28.38,,20.67
2020-04-01,ROU,28.29,,22.36
2020-04-02,ROU,28.66,,24.42
2020-04-03,ROU,28.21,,22.75
2020-04-04,ROU,23.8,,17.0
2020-04-05,ROU,25.33,,17.66
2020-04-06,ROU,29.72,,23.19
2020-04-07,ROU,30.76,,23.85
2020-04-08,ROU,31.29,,24.49
2020-04-09,ROU,31.13,,23.7
2020-04-10,ROU,31.44,,23.68
2020-04-11,ROU,24.93,,21.07
2020-04-12,ROU,26.6,,19.68
2020-04-13,ROU,32.88,,24.16
2020-04-14,ROU,34.35,,26.18
2020-04-15,ROU,35.52,,26.96
2020-04-16,ROU,34.22,,26.04
2020-04-17,ROU,28.5,,23.88
2020-04-18,ROU,22.38,,18.41
2020-04-19,ROU,18.78,,13.91
2020-04-20,ROU,25.36,,19.31
2020-04-21,ROU,32.29,,23.43
2020-04-22,ROU,34.86,,26.11
2020-04-23,ROU,36.22,,29.33
2020-04-24,ROU,35.73,,29.51
2020-04-25,ROU,28.88,,21.61
2020-04-26,ROU,32.04,,25.99
2020-04-27,ROU,37.36,,30.33
alternative_name,RUS,Россия,,Россия
2020-01-13,RUS,100.0,,100.0
2020-01-14,RUS,101.13,,103.91
2020-01-15,RUS,102.0,,102.6
2020-01-16,RUS,103.86,,105.07
2020-01-17,RUS,111.2,,114.14
2020-01-18,RUS,107.34,,112.0
2020-01-19,RUS,102.74,,97.02
2020-01-20,RUS,102.88,,104.61
2020-01-21,RUS,105.62,,104.74
